latitude,longitude,elevation,speed_measured,timestamp,discipline_from_name,tf_id
46.4993256,8.3023632,1354.177,28.0,20240127T144223500000,XC,11783
46.499324,8.3023732,1354.119,28.3,20240127T144223600000,XC,11783
46.499322,8.3023827,1354.011,27.9,20240127T144223700000,XC,11783
46.4993204,8.3023924,1354.11,28.0,20240127T144223800000,XC,11783
46.4993184,8.3024017,1354.213,27.5,20240127T144223900000,XC,11783
46.4993165,8.3024104,1354.298,26.7,20240127T144224000000,XC,11783
46.4993143,8.3024195,1354.282,26.7,20240127T144224100000,XC,11783
46.4993119,8.3024293,1354.22,27.9,20240127T144224200000,XC,11783
46.4993102,8.3024392,1354.154,28.2,20240127T144224300000,XC,11783
46.4993089,8.3024495,1354.059,28.7,20240127T144224400000,XC,11783
46.4993084,8.3024596,1354.013,28.6,20240127T144224500000,XC,11783
46.4993084,8.3024692,1354.056,27.7,20240127T144224600000,XC,11783
46.4993087,8.3024794,1354.208,28.2,20240127T144224700000,XC,11783
46.4993096,8.3024888,1354.422,26.9,20240127T144224800000,XC,11783
46.4993091,8.302498,1354.484,26.3,20240127T144224900000,XC,11783
46.499309,8.3025078,1354.468,26.9,20240127T144225000000,XC,11783
46.4993079,8.3025182,1354.338,28.2,20240127T144225100000,XC,11783
46.4993079,8.3025284,1354.206,28.3,20240127T144225200000,XC,11783
46.4993074,8.3025389,1354.173,28.8,20240127T144225300000,XC,11783
46.4993063,8.3025492,1354.251,28.8,20240127T144225400000,XC,11783
46.4993053,8.3025587,1354.316,27.8,20240127T144225500000,XC,11783
46.4993042,8.3025682,1354.412,27.2,20240127T144225600000,XC,11783
46.4993036,8.3025786,1354.405,28.0,20240127T144225700000,XC,11783
46.4993028,8.3025893,1354.369,28.9,20240127T144225800000,XC,11783
46.4993024,8.3025992,1354.249,28.1,20240127T144225900000,XC,11783
46.499302,8.3026093,1354.167,28.2,20240127T144226000000,XC,11783
46.4993024,8.3026196,1354.161,28.1,20240127T144226100000,XC,11783
46.499304,8.30263,1354.303,28.3,20240127T144226200000,XC,11783
46.4993058,8.3026399,1354.464,27.8,20240127T144226300000,XC,11783
46.4993074,8.3026493,1354.714,27.0,20240127T144226400000,XC,11783
46.4993081,8.3026588,1354.753,26.8,20240127T144226500000,XC,11783
46.4993087,8.3026692,1354.736,28.0,20240127T144226600000,XC,11783
46.49931,8.3026796,1354.694,28.5,20240127T144226700000,XC,11783
46.499311,8.3026901,1354.658,29.0,20240127T144226800000,XC,11783
46.4993113,8.3027008,1354.63,29.5,20240127T144226900000,XC,11783
46.4993116,8.302711,1354.694,29.1,20240127T144227000000,XC,11783
46.4993116,8.302721,1354.819,28.5,20240127T144227100000,XC,11783
46.4993124,8.3027304,1354.993,27.1,20240127T144227200000,XC,11783
46.499313,8.3027403,1355.073,27.4,20240127T144227300000,XC,11783
46.4993131,8.3027508,1355.056,28.3,20240127T144227400000,XC,11783
46.4993133,8.302761,1354.978,28.2,20240127T144227500000,XC,11783
46.4993135,8.3027717,1354.812,28.8,20240127T144227600000,XC,11783
46.4993143,8.3027821,1354.721,28.9,20240127T144227700000,XC,11783
46.4993163,8.3027926,1354.736,29.0,20240127T144227800000,XC,11783
46.4993182,8.3028025,1354.825,28.6,20240127T144227900000,XC,11783
46.4993206,8.3028123,1354.952,28.3,20240127T144228000000,XC,11783
